日付,レース場コード,レース場名,レース番号,選手枠番,選手ナンバー,レーサーID,レーサー名,年齢,体重,展示タイム,スタートタイミング,レースタイム,最終着順
2024-03-01,24,大村,8,6,5,5235,岩　田　　　　凌,57,39,6.84,0.21,,3
2024-03-01,24,大村,9,1,2,4210,松　村　　康　太,63,50,6.88,0.02,1.51.5,1
2024-03-01,24,大村,9,2,5,3988,古　川　　誠　之,54,46,6.9,0.21,1.52.2,3
2024-03-01,24,大村,9,3,6,3482,金　子　　猛　志,56,20,6.79,0.19,1.53.5,4
2024-03-01,24,大村,9,4,3,4991,宗　行　　治　哉,58,45,6.94,0.17,1.54.1,4
2024-03-01,24,大村,9,5,4,4682,大　上　　卓　人,22,12,6.9,0.18,,4
2024-03-01,24,大村,10,1,1,4415,下　出　　卓　矢,32,15,6.73,0.07,1.50.5,1
2024-03-01,24,大村,10,2,3,4497,桑　原　　　　悠,43,31,6.88,0.12,1.51.8,4
2024-03-01,24,大村,10,3,4,3929,杢　野　　誓　良,19,13,6.83,0.16,1.53.2,3
2024-03-01,24,大村,10,4,5,5187,小　坂　　風　太,11,33,6.86,0.18,1.53.6,4
2024-03-01,24,大村,10,5,2,5267,石　本　　裕　武,20,35,6.82,0.07,,2
2024-03-01,24,大村,10,6,6,4057,松　井　　賢　治,55,52,6.79,0.28,,4
2024-03-01,24,大村,11,1,3,4786,佐　藤　　博　亮,16,36,6.86,0.09,1.49.4,4
2024-03-01,24,大村,11,2,5,3745,橋　本　　年　光,42,27,6.98,0.18,1.51.5,4
2024-03-01,24,大村,11,3,2,4308,河　村　　　　了,41,40,6.94,0.07,1.52.3,2
2024-03-01,24,大村,11,4,4,3507,藤　井　　　　徹,45,42,6.98,0.07,1.53.2,1
2024-03-01,24,大村,11,5,6,4318,桑　原　　将　光,59,22,6.94,0.12,,3
2024-03-01,24,大村,12,1,1,3909,佐々木　　康　幸,64,47,6.81,0.08,1.58.7,1
2024-03-01,24,大村,12,2,3,4019,笠　原　　　　亮,40,44,6.88,0.12,2.00.9,4
2024-03-01,24,大村,12,3,4,4056,小　西　　英　輝,37,25,6.94,0.23,2.03.9,3
2024-03-01,24,大村,12,4,6,4545,岡　村　　慶　太,38,34,6.86,0.19,2.06.7,4
2024-03-01,24,大村,12,5,5,4863,三　浦　　裕　貴,33,14,6.86,0.21,,2
2024-03-01,24,大村,1,1,1,3740,大　澤　　普　司,68,63,6.68,0.21,1.50.7,4
2024-03-01,24,大村,1,2,6,4813,宮　内　　直　哉,32,27,6.75,0.24,1.53.0,4
2024-03-01,24,大村,1,3,3,5070,中　島　　　　航,70,21,6.74,0.28,1.54.3,3
2024-03-01,24,大村,1,4,4,3973,崎　　　　利　仁,63,16,6.75,0.22,1.54.9,2
2024-03-01,24,大村,1,5,2,4169,多　田　　有　佑,46,75,6.75,0.3,,1
2024-03-01,24,大村,1,6,5,3392,小　森　　信　雄,37,58,6.75,0.24,,4
2024-03-01,24,大村,2,1,1,4181,花　本　　夏　樹,44,67,6.71,0.11,1.51.3,1
2024-03-01,24,大村,2,2,6,4887,富　澤　　祐　作,27,66,6.78,0.12,1.52.1,4
2024-03-01,24,大村,2,3,2,4945,上　村　　宏　太,14,37,6.68,0.06,1.53.8,3
2024-03-01,24,大村,2,4,3,5256,中　山　　翔　太,60,33,6.66,0.15,1.54.7,4
2024-03-01,24,大村,2,5,4,4077,品　田　　直　樹,23,14,6.73,0.15,,2
2024-03-01,24,大村,2,6,5,4461,安　田　　吉　宏,41,32,6.73,0.21,,4
2024-03-01,24,大村,3,1,2,4618,乃　村　　康　友,31,34,6.72,0.15,1.50.6,2
2024-03-01,24,大村,3,2,1,4440,萩　原　　知　哉,71,71,6.69,0.22,1.52.0,1
2024-03-01,24,大村,3,3,4,3532,柴　田　　　　光,39,55,6.69,0.12,1.53.4,4
2024-03-01,24,大村,3,4,3,3888,山　本　　英　志,13,18,6.67,0.12,1.55.1,4
2024-03-01,24,大村,3,5,5,5253,藤　井　　太　雅,50,13,6.74,0.17,,3
2024-03-01,24,大村,3,6,6,5006,久保原　　秀　人,38,26,6.75,0.16,,4
2024-03-01,24,大村,4,1,2,4358,松　本　　庸　平,35,39,6.74,0.21,1.50.6,4
2024-03-01,24,大村,4,2,5,4888,金　児　　隆　太,28,76,6.68,0.22,1.51.4,3
2024-03-01,24,大村,4,3,6,4824,松　井　　洪　弥,54,46,6.75,0.21,1.53.1,4
2024-03-01,24,大村,4,4,3,4297,山　田　　哲　也,19,30,6.68,0.16,1.53.5,2
2024-03-01,24,大村,4,5,4,4954,内　山　　峻　輔,18,65,6.78,0.25,,4
2024-03-01,24,大村,4,6,1,4766,石　井　　孝　之,67,60,6.68,0.15,,1
2024-03-01,24,大村,5,1,1,3641,一　瀬　　　　明,34,22,6.7,0.15,1.51.7,2
2024-03-01,24,大村,5,2,4,3653,品　川　　賢　次,29,40,6.7,0.2,1.52.7,1
2024-03-01,24,大村,5,3,5,3619,長谷川　　　　充,57,54,6.73,0.25,1.54.1,3
2024-03-01,24,大村,5,4,6,5275,松　田　　淳　平,61,19,6.71,0.32,1.55.0,4
2024-03-01,24,大村,5,5,2,3712,淺　香　　文　武,58,49,6.68,0.13,,4
2024-03-01,24,大村,5,6,3,4956,齊　藤　　大　将,49,62,6.77,0.19,,4
2024-03-01,24,大村,6,1,1,4152,深　水　　慎一郎,69,52,6.77,0.1,1.50.7,2
2024-03-01,24,大村,6,2,2,4420,津久井　　拓　也,30,57,6.76,0.15,1.51.1,1
2024-03-01,24,大村,6,3,5,4261,岡　　　　祐　臣,73,59,6.61,0.16,1.53.2,4
2024-03-01,24,大村,6,4,4,4181,花　本　　夏　樹,44,67,6.75,0.19,1.55.3,4
2024-03-01,24,大村,6,5,3,4813,宮　内　　直　哉,32,27,6.8,0.16,,3
2024-03-01,24,大村,6,6,6,4723,寺　島　　吉　彦,36,25,6.76,0.25,,4
2024-03-01,24,大村,7,1,1,4568,廣　瀬　　真　也,12,43,6.67,0.18,1.50.3,1
2024-03-01,24,大村,7,2,3,4645,上　村　　純　一,15,50,6.71,0.12,1.51.7,4
2024-03-01,24,大村,7,3,4,4895,門　間　　雄　大,40,56,6.73,0.2,1.53.7,3
2024-03-01,24,大村,7,4,2,4461,安　田　　吉　宏,41,32,6.76,0.18,1.54.5,2
2024-03-01,24,大村,7,5,5,4043,桐　本　　康　臣,26,17,6.69,0.2,,4
2024-03-01,24,大村,7,6,6,5070,中　島　　　　航,70,21,6.72,0.3,,4
2024-03-01,24,大村,8,1,2,4888,金　児　　隆　太,28,76,6.66,0.29,1.50.0,1
2024-03-01,24,大村,8,2,3,4077,品　田　　直　樹,23,14,6.71,0.24,1.52.0,4
2024-03-01,24,大村,8,3,1,4431,石　塚　　裕　介,55,45,6.72,0.29,1.53.8,4
2024-03-01,24,大村,8,4,4,4759,今　泉　　友　吾,72,44,6.7,0.2,1.54.2,2
2024-03-01,24,大村,8,5,5,4618,乃　村　　康　友,31,34,6.72,0.2,,3
2024-03-01,24,大村,8,6,6,4169,多　田　　有　佑,46,75,6.8,0.19,,4
2024-03-01,24,大村,9,1,1,3888,山　本　　英　志,13,18,6.63,0.1,1.51.3,2
2024-03-01,24,大村,9,2,5,4297,山　田　　哲　也,19,30,6.61,0.15,1.52.4,3
2024-03-01,24,大村,9,3,6,4956,齊　藤　　大　将,49,62,6.73,0.35,1.54.3,4
2024-03-01,24,大村,9,4,3,4754,松　尾　　　　充,20,41,6.76,0.22,1.56.0,4
2024-03-01,24,大村,9,5,2,3973,崎　　　　利　仁,63,16,6.71,0.1,,1
2024-03-01,24,大村,9,6,4,4887,富　澤　　祐　作,27,66,6.72,0.1,,4
2024-03-01,24,大村,10,1,5,4796,春　園　　功　太,47,72,6.62,0.19,1.50.6,4
2024-03-01,24,大村,10,2,1,3655,本　橋　　克　洋,66,68,6.75,0.16,1.52.0,1
2024-03-01,24,大村,10,3,6,4945,上　村　　宏　太,14,37,6.62,0.22,1.54.3,4
2024-03-01,24,大村,10,4,3,3619,長谷川　　　　充,57,54,6.7,0.25,1.55.0,4
2024-03-01,24,大村,10,5,4,4440,萩　原　　知　哉,71,71,6.68,0.23,,3
2024-03-01,24,大村,10,6,2,4723,寺　島　　吉　彦,36,25,6.7,0.28,,2
2024-03-01,24,大村,11,1,1,4043,桐　本　　康　臣,26,17,6.69,0.13,1.50.1,4
2024-03-01,24,大村,11,2,3,3532,柴　田　　　　光,39,55,6.7,0.13,1.51.1,4
2024-03-01,24,大村,11,3,4,3712,淺　香　　文　武,58,49,6.73,0.14,1.52.7,1
2024-03-01,24,大村,11,4,5,4420,津久井　　拓　也,30,57,6.78,0.17,1.53.6,4
2024-03-01,24,大村,11,5,6,4954,内　山　　峻　輔,18,65,6.75,0.29,,3
2024-03-01,24,大村,11,6,2,4086,寺　本　　重　宣,24,12,6.69,0.11,,2
2024-03-01,24,大村,12,1,1,4261,岡　　　　祐　臣,73,59,6.62,0.17,1.49.8,1
2024-03-01,24,大村,12,2,5,3641,一　瀬　　　　明,34,22,6.71,0.13,1.51.2,2
2024-03-01,24,大村,12,3,4,4824,松　井　　洪　弥,54,46,6.76,0.14,1.52.1,3
2024-03-01,24,大村,12,4,3,4759,今　泉　　友　吾,72,44,6.74,0.16,1.53.3,4
2024-03-01,24,大村,12,5,2,3740,大　澤　　普　司,68,63,6.71,0.13,,4
2024-03-01,24,大村,12,6,6,4645,上　村　　純　一,15,50,6.66,0.07,,4
2024-03-01,24,大村,1,1,3,3563,堤　　　　　　昇,35,20,6.93,0.18,1.52.2,3
2024-03-01,24,大村,1,2,5,4139,丹　下　　　　健,21,17,6.88,0.22,1.52.8,4
2024-03-01,24,大村,1,3,1,3825,宮　嵜　　隆太郎,50,50,6.96,0.14,1.55.2,4
2024-03-01,24,大村,1,4,2,4091,荒　田　　泰　明,73,23,6.94,0.21,1.56.6,1
2024-03-01,24,大村,1,5,4,5209,小　野　　京　平,39,49,6.92,0.25,,2
2024-03-01,24,大村,1,6,6,5320,岩　崎　　麗　子,33,60,6.87,0.3,,4
2024-03-01,24,大村,2,1,1,3624,大　石　　和　彦,67,41,6.9,0.12,1.51.7,1
2024-03-01,24,大村,2,2,4,4102,益　田　　啓　司,28,52,6.99,0.14,1.53.2,2
2024-03-01,24,大村,2,3,6,4446,和　田　　兼　輔,64,31,6.89,0.17,1.54.7,4
2024-03-01,24,大村,2,4,3,3736,岡　本　　　　猛,75,39,6.94,0.16,1.55.7,4
2024-03-01,24,大村,2,5,2,5190,大　月　　遊　雅,63,56,6.84,0.15,,3
2024-03-01,24,大村,2,6,5,3533,佐　川　　正　道,11,21,6.92,0.16,,4
2024-03-01,24,大村,3,1,4,4506,稗　田　　聖　也,46,35,6.92,0.21,1.50.8,4
2024-03-01,24,大村,3,2,1,4229,市　川　　美　宏,55,38,6.92,0.17,1.51.8,1
2024-03-01,24,大村,3,3,2,4295,小　坂　　尚　哉,40,25,6.91,0.17,1.54.0,2
2024-03-01,24,大村,3,4,6,4379,桑　島　　和　宏,66,15,6.88,0.21,1.54.6,4
2024-03-01,24,大村,3,5,5,3748,小　黒　　竜　吾,22,48,6.93,0.22,,3
2024-03-01,24,大村,3,6,3,5207,高　山　　敬　悟,45,33,6.9,0.23,,4
2024-03-01,24,大村,4,1,1,4478,櫻　本　　あゆみ,29,58,6.97,0.16,1.50.8,1
2024-03-01,24,大村,4,2,3,4289,落　合　　直　子,48,37,6.9,0.18,1.52.3,2
2024-03-01,24,大村,4,3,4,4998,中　村　　かなえ,30,57,6.93,0.15,1.54.3,4
2024-03-01,24,大村,4,4,2,5204,宇　恵　　有　香,13,36,6.93,0.17,1.55.1,4
2024-03-01,24,大村,4,5,5,5153,佐　藤　　ほのか,57,13,6.93,0.23,,3
2024-03-01,24,大村,4,6,6,3993,永　井　　聖　美,43,26,6.96,0.23,,4
2024-03-01,24,大村,5,1,1,4171,榎　　　　幸　司,14,28,6.9,0.15,1.51.7,2
2024-03-01,24,大村,5,2,3,5047,國　分　　将太郎,58,12,6.88,0.09,1.52.8,4
2024-03-01,24,大村,5,3,2,4367,山　口　　修　路,23,16,6.93,0.11,1.55.1,4
2024-03-01,24,大村,5,4,6,4091,荒　田　　泰　明,73,23,6.88,0.05,1.55.4,4
2024-03-01,24,大村,5,5,4,4979,中　野　　夢　斗,15,46,6.94,0.04,,1
2024-03-01,24,大村,5,6,5,3591,後　藤　　孝　義,44,34,6.9,0.02,,3
2024-03-01,24,大村,6,1,4,5071,野見山　　拓　己,18,14,6.85,0.1,1.51.2,4
2024-03-01,24,大村,6,2,5,4804,高　田　　ひかる,31,53,6.75,0.16,1.52.9,4
2024-03-01,24,大村,6,3,3,3533,佐　川　　正　道,11,21,6.82,0.19,1.53.9,3
2024-03-01,24,大村,6,4,1,3630,黒　田　　誠　司,27,47,6.87,0.22,1.54.7,2
2024-03-01,24,大村,6,5,6,4942,柴　田　　朋　哉,10,55,6.82,0.18,,4
2024-03-01,24,大村,6,6,2,4578,藤　山　　雅　弘,12,18,6.87,0.18,,1
2024-03-01,24,大村,7,1,3,4798,浜　先　　真　範,53,61,6.86,0.17,1.51.7,4
2024-03-01,24,大村,7,2,5,4229,市　川　　美　宏,55,38,6.89,0.09,1.52.9,4
2024-03-01,24,大村,7,3,2,4352,下　條　　雄太郎,65,19,6.79,0.19,1.54.5,2
2024-03-01,24,大村,7,4,1,3736,岡　本　　　　猛,75,39,6.9,0.2,1.56.1,1
2024-03-01,24,大村,7,5,4,3825,宮　嵜　　隆太郎,50,50,6.98,0.07,,3
2024-03-01,24,大村,7,6,6,4346,前　田　　健太郎,19,40,6.99,0.06,,4
2024-03-01,24,大村,8,1,3,3624,大　石　　和　彦,67,41,6.79,0.17,1.51.7,4
2024-03-01,24,大村,8,2,4,4398,船　岡　　洋一郎,59,54,6.84,0.17,1.53.0,2
2024-03-01,24,大村,8,3,1,4644,山　田　　亮　太,51,27,6.82,0.31,1.54.0,4
2024-03-01,24,大村,8,4,5,5158,宮　脇　　遼　太,70,51,6.84,0.31,1.55.5,3
2024-03-01,24,大村,8,5,6,3748,小　黒　　竜　吾,22,48,6.93,0.23,,4
2024-03-01,24,大村,8,6,2,3993,永　井　　聖　美,43,26,6.93,0.23,,1
2024-03-01,24,大村,9,1,2,4514,上　條　　嘉　嗣,52,32,6.8,0.13,1.50.8,1
2024-03-01,24,大村,9,2,5,3563,堤　　　　　　昇,35,20,6.8,0.08,1.52.2,3
2024-03-01,24,大村,9,3,1,4367,山　口　　修　路,23,16,6.83,0.17,1.54.4,2
2024-03-01,24,大村,9,4,6,4998,中　村　　かなえ,30,57,6.8,0.11,1.56.1,4
2024-03-01,24,大村,9,5,4,5207,高　山　　敬　悟,45,33,6.86,0.15,,4
2024-03-01,24,大村,9,6,3,5190,大　月　　遊　雅,63,56,6.84,0.18,,4
2024-03-01,24,大村,10,1,1,4578,藤　山　　雅　弘,12,18,6.75,0.1,1.50.8,1
2024-03-01,24,大村,10,2,2,4379,桑　島　　和　宏,66,15,6.81,0.08,1.51.9,2
2024-03-01,24,大村,10,3,6,4471,新　田　　泰　章,74,22,6.93,0.07,1.53.2,4
2024-03-01,24,大村,10,4,4,5047,國　分　　将太郎,58,12,6.8,0.06,1.53.7,3
2024-03-01,24,大村,10,5,3,4139,丹　下　　　　健,21,17,6.85,0.07,,4
2024-03-01,24,大村,10,6,5,4478,櫻　本　　あゆみ,29,58,6.77,0.12,,4
2024-03-01,24,大村,11,1,1,4289,落　合　　直　子,48,37,6.75,0.14,1.49.9,4
2024-03-01,24,大村,11,2,4,4352,下　條　　雄太郎,65,19,6.77,0.12,1.52.1,1
2024-03-01,24,大村,11,3,6,3681,山　谷　　　　央,54,24,6.89,0.18,1.53.7,3
2024-03-01,24,大村,11,4,3,4942,柴　田　　朋　哉,10,55,6.81,0.1,1.54.0,4
2024-03-01,24,大村,11,5,2,4446,和　田　　兼　輔,64,31,6.8,0.1,,2
2024-03-01,24,大村,11,6,5,4506,稗　田　　聖　也,46,35,6.88,0.14,,4
2024-03-01,24,大村,12,1,4,4171,榎　　　　幸　司,14,28,6.73,0.19,1.50.6,3
2024-03-01,24,大村,12,2,5,4295,小　坂　　尚　哉,40,25,6.73,0.19,1.51.2,2
2024-03-01,24,大村,12,3,6,4798,浜　先　　真　範,53,61,6.77,0.21,1.53.1,4
2024-03-01,24,大村,12,4,3,4804,高　田　　ひかる,31,53,6.69,0.25,1.53.9,4
2024-03-01,24,大村,12,5,2,4102,益　田　　啓　司,28,52,6.71,0.26,,4
2024-03-01,24,大村,12,6,1,4398,船　岡　　洋一郎,59,54,6.75,0.19,,1
2024-03-01,24,大村,1,1,1,4013,中　島　　孝　平,52,20,6.88,0.13,1.54.4,4
2024-03-01,24,大村,1,2,2,4084,杉　山　　正　樹,40,68,6.87,0.15,1.55.6,1
2024-03-01,24,大村,1,3,5,4586,磯　部　　　　誠,63,14,6.8,0.1,1.56.1,4
2024-03-01,24,大村,1,4,3,3940,飯　山　　　　泰,48,30,6.74,0.12,1.56.2,3
2024-03-01,24,大村,1,5,6,3541,三　嶌　　誠　司,47,70,6.78,0.18,,4
2024-03-01,24,大村,1,6,4,3499,市　川　　哲　也,41,59,6.87,0.09,,2
2024-03-01,24,大村,2,1,3,4808,松　尾　　　　拓,25,32,6.85,0.1,1.54.1,4
2024-03-01,24,大村,2,2,1,4294,古　賀　　繁　輝,12,10,6.73,0.09,1.55.3,1
2024-03-01,24,大村,2,3,4,4296,岡　崎　　恭　裕,50,15,6.9,0.08,1.56.3,2
2024-03-01,24,大村,2,4,2,4266,長　田　　頼　宗,46,65,6.74,0.09,1.57.3,3
2024-03-01,24,大村,2,5,6,4500,山　田　　康　二,21,46,6.74,0.23,,4
2024-03-01,24,大村,2,6,5,4839,四　宮　　与　寛,20,36,6.83,0.21,,4
2024-03-01,24,大村,3,1,1,4409,坂　元　　浩　仁,65,60,6.75,0.17,1.53.0,1
2024-03-01,24,大村,3,2,4,4418,茅　原　　悠　紀,14,16,6.78,0.17,1.55.3,4
2024-03-01,24,大村,3,3,5,4575,戸　塚　　邦　好,43,48,6.85,0.21,1.56.7,3
2024-03-01,24,大村,3,4,6,4486,野　村　　　　誠,66,11,6.91,0.16,1.57.9,4
2024-03-01,24,大村,3,5,2,4933,板　橋　　侑　我,37,43,6.76,0.22,,2
2024-03-01,24,大村,3,6,3,3996,秋　山　　直　之,39,41,6.71,0.31,,4
2024-03-01,24,大村,4,1,1,4468,大　池　　佑　来,10,40,6.7,0.13,1.54.1,1
2024-03-01,24,大村,4,2,2,3716,石　渡　　鉄　兵,51,21,6.65,0.11,1.54.6,4
2024-03-01,24,大村,4,3,6,4061,萩　原　　秀　人,53,26,6.84,0.12,1.56.6,4
2024-03-01,24,大村,4,4,3,4826,井　上　　一　輝,55,23,6.76,0.14,1.56.8,2
2024-03-01,24,大村,4,5,5,4483,北　野　　輝　季,15,13,6.84,0.15,,3
2024-03-01,24,大村,4,6,4,4148,枝　尾　　　　賢,57,34,6.75,0.17,,4
2024-03-01,24,大村,5,1,3,4610,佐　藤　　大　佑,11,56,6.7,0.15,1.53.8,4
2024-03-01,24,大村,5,2,4,4095,福　来　　　　剛,36,47,6.84,0.18,1.55.2,1
2024-03-01,24,大村,5,3,6,4292,麻　生　　慎　介,56,24,6.79,0.26,1.57.2,4
2024-03-01,24,大村,5,4,5,4371,西　山　　貴　浩,60,37,6.78,0.23,1.57.4,3
2024-03-01,24,大村,5,5,2,4441,末　永　　由　楽,18,63,6.77,0.27,,4
2024-03-01,24,大村,5,6,1,3499,市　川　　哲　也,41,59,6.84,0.21,,2
2024-03-01,24,大村,6,1,2,4769,馬　場　　　　剛,59,57,6.78,0.19,1.53.5,1
2024-03-01,24,大村,6,2,1,4828,松　山　　将　吾,69,38,6.84,0.12,1.54.9,2
2024-03-01,24,大村,6,3,3,4024,井　口　　佳　典,22,35,6.78,0.21,1.56.6,3
2024-03-01,24,大村,6,4,5,4388,是　澤　　孝　宏,29,61,6.77,0.18,1.57.5,4
2024-03-01,24,大村,6,5,6,4459,片　岡　　雅　裕,19,49,6.68,0.16,,4
2024-03-01,24,大村,6,6,4,3541,三　嶌　　誠　司,47,70,6.75,0.22,,4
2024-03-01,24,大村,7,1,1,4324,海　野　　康志郎,34,17,6.77,0.21,1.54.4,1
2024-03-01,24,大村,7,2,2,4608,荒　井　　翔　伍,27,22,6.73,0.18,1.54.8,2
2024-03-01,24,大村,7,3,5,4044,湯　川　　浩　司,64,55,6.82,0.39,1.56.5,4
2024-03-01,24,大村,7,4,3,3983,須　藤　　博　倫,16,39,6.73,0.21,1.57.6,4
2024-03-01,24,大村,7,5,6,4084,杉　山　　正　樹,40,68,6.85,0.37,,4
2024-03-01,24,大村,7,6,4,4933,板　橋　　侑　我,37,43,6.87,0.56,,3
2024-03-01,24,大村,8,1,3,4504,前　田　　将　太,30,27,6.75,0.22,1.53.1,4
2024-03-01,24,大村,8,2,5,4269,杉　山　　裕　也,61,66,6.86,0.37,1.54.6,3
2024-03-01,24,大村,8,3,1,4337,平　本　　真　之,32,71,6.81,0.21,1.56.1,4
2024-03-01,24,大村,8,4,2,3562,山　下　　和　彦,33,12,6.8,0.22,1.57.1,1
2024-03-01,24,大村,8,5,6,4575,戸　塚　　邦　好,43,48,6.83,0.34,,4
2024-03-01,24,大村,8,6,4,3940,飯　山　　　　泰,48,30,6.72,0.39,,2
2024-03-01,24,大村,9,1,1,4907,小　池　　修　平,17,45,6.79,0.16,1.53.0,2
2024-03-01,24,大村,9,2,4,3716,石　渡　　鉄　兵,51,21,6.8,0.11,1.53.9,4
2024-03-01,24,大村,9,3,2,4486,野　村　　　　誠,66,11,6.75,0.18,1.55.9,1
2024-03-01,24,大村,9,4,3,4292,麻　生　　慎　介,56,24,6.85,0.11,1.56.0,4
2024-03-01,24,大村,9,5,5,4704,河　野　　　　大,67,69,6.84,0.16,,3
2024-03-01,24,大村,9,6,6,4118,宇佐見　　　　淳,70,64,6.85,0.16,,4
2024-03-01,24,大村,10,1,3,4769,馬　場　　　　剛,59,57,6.9,0.16,1.51.8,4
2024-03-01,24,大村,10,2,1,4371,西　山　　貴　浩,60,37,6.91,0.13,1.53.9,1
2024-03-01,24,大村,10,3,5,3996,秋　山　　直　之,39,41,6.86,0.18,1.54.8,4
2024-03-01,24,大村,10,4,4,4013,中　島　　孝　平,52,20,6.88,0.15,1.54.8,3
2024-03-01,24,大村,10,5,6,4361,柳　生　　泰　二,26,52,6.91,0.23,,4
2024-03-01,24,大村,10,6,2,4061,萩　原　　秀　人,53,26,6.83,0.14,,2
2024-03-01,24,大村,11,1,1,4044,湯　川　　浩　司,64,55,6.89,0.14,1.53.4,4
2024-03-01,24,大村,11,2,3,4296,岡　崎　　恭　裕,50,15,6.9,0.18,1.54.8,4
2024-03-01,24,大村,11,3,5,4826,井　上　　一　輝,55,23,6.92,0.14,1.55.9,4
2024-03-01,24,大村,11,4,2,4586,磯　部　　　　誠,63,14,6.88,0.19,1.56.1,2
2024-03-01,24,大村,11,5,6,3952,中　澤　　和　志,31,62,7.02,0.17,,3
2024-03-01,24,大村,11,6,4,4688,永　井　　彪　也,71,28,7.02,0.15,,1
2024-03-01,24,大村,12,1,1,4266,長　田　　頼　宗,46,65,6.95,0.15,1.53.8,1
2024-03-01,24,大村,12,2,2,3959,坪　井　　康　晴,35,53,6.97,0.18,1.54.6,4
2024-03-01,24,大村,12,3,4,4269,杉　山　　裕　也,61,66,6.93,0.23,1.56.6,3
2024-03-01,24,大村,12,4,5,4409,坂　元　　浩　仁,65,60,6.95,0.24,1.57.0,2
2024-03-01,24,大村,12,5,6,3783,瓜　生　　正　義,13,18,6.97,0.16,,4
2024-03-01,24,大村,1,1,2,4957,竹之内　　　　極,29,61,6.91,0.11,1.52.0,1
2024-03-01,24,大村,1,4,1,4439,近　藤　　友　宝,31,71,6.96,0.2,1.57.2,4
2024-03-01,24,大村,1,6,6,5316,村　松　　将　平,14,60,6.91,0.15,,4
2024-03-01,24,大村,2,1,1,4981,牧　山　　敦　也,20,29,6.88,0.11,1.51.8,1
2024-03-01,24,大村,2,2,4,4357,田　中　　和　也,64,27,6.94,0.17,1.53.6,2
2024-03-01,24,大村,2,3,2,4555,富　永　　大　一,44,57,6.84,0.16,1.55.1,3
2024-03-01,24,大村,2,5,5,4133,高　橋　　正　男,13,18,7.0,0.19,,4
2024-03-01,24,大村,2,6,6,5008,羽　野　　　　諒,65,26,6.98,0.17,,4
2024-03-01,24,大村,3,2,2,4552,杉　山　　勝　匡,30,38,6.9,0.09,1.52.8,2
2024-03-01,24,大村,3,4,3,4790,柳　内　　敬　太,19,32,6.93,0.05,1.54.3,4
2024-03-01,24,大村,3,5,4,3377,塚　田　　修　二,25,13,6.9,0.26,,4
2024-03-01,24,大村,3,6,6,4709,岡　村　　将　也,35,44,6.9,0.25,,4
2024-03-01,24,大村,4,1,1,3505,山　田　　竜　一,21,42,7.01,0.1,1.52.5,1
2024-03-01,24,大村,4,2,3,4532,秋　元　　　　哲,28,45,7.23,0.15,1.54.6,2
2024-03-01,24,大村,4,3,5,3873,別　府　　昌　樹,15,40,7.12,0.23,1.55.3,3
2024-03-01,24,大村,4,4,2,4298,宮　下　　元　胤,12,56,7.0,0.16,1.56.9,4
2024-03-01,24,大村,4,5,4,3508,久　富　　政　弘,61,65,7.17,0.26,,4
2024-03-01,24,大村,4,6,6,4952,吉　武　　真　也,24,69,7.02,0.31,,4
2024-03-01,24,大村,5,1,4,4760,山　崎　　　　郡,18,55,6.95,0.13,1.52.0,1
2024-03-01,24,大村,5,2,1,4230,濱　崎　　直　矢,10,50,6.93,0.24,1.53.6,2
2024-03-01,24,大村,5,5,2,4619,伏　田　　裕　隆,17,20,7.0,0.24,,4
2024-03-01,24,大村,5,6,6,4899,占　部　　一　真,51,63,7.05,0.21,,4
2024-03-01,24,大村,6,1,2,5124,上　瀧　　絢　也,42,74,6.84,0.15,1.52.5,1
2024-03-01,24,大村,6,2,1,3761,山　本　　光　雄,34,21,6.88,0.06,1.53.6,2
2024-03-01,24,大村,6,3,3,3939,渡　辺　　真　至,36,64,6.88,0.2,1.54.9,3
2024-03-01,24,大村,6,4,4,4099,吉　永　　則　雄,11,11,6.89,0.16,1.55.9,4
2024-03-01,24,大村,6,5,6,3813,佐　藤　　大　介,27,67,7.08,0.28,,4
2024-03-01,24,大村,6,6,5,4957,竹之内　　　　極,29,61,6.91,0.17,,4
2024-03-01,24,大村,7,1,1,3679,飯　島　　昌　弘,23,70,6.89,0.2,1.52.0,1
2024-03-01,24,大村,7,2,2,3377,塚　田　　修　二,25,13,6.88,0.24,1.53.6,2
2024-03-01,24,大村,7,3,4,5008,羽　野　　　　諒,65,26,6.95,0.25,1.55.2,3
2024-03-01,24,大村,7,4,6,3642,大　塚　　浩　二,32,17,6.95,0.23,1.55.9,4
2024-03-01,24,大村,7,5,3,3293,宮　内　　由紀英,33,77,7.02,0.28,,4
2024-03-01,24,大村,7,6,5,5259,野　田　　昇　吾,37,22,6.9,0.42,,4
2024-03-01,24,大村,8,1,2,4790,柳　内　　敬　太,19,32,6.93,0.08,1.52.1,1
2024-03-01,24,大村,8,2,4,3576,白　水　　勝　也,40,23,6.8,0.09,1.52.5,2
2024-03-01,24,大村,8,3,5,4555,富　永　　大　一,44,57,6.86,0.14,1.54.8,3
2024-03-01,24,大村,8,4,3,4439,近　藤　　友　宝,31,71,6.96,0.07,1.55.9,4
2024-03-01,24,大村,8,5,6,3508,久　富　　政　弘,61,65,7.02,0.25,,4
2024-03-01,24,大村,8,6,1,3202,三　品　　隆　浩,26,15,6.87,0.12,,4
2024-03-01,24,大村,9,4,4,4230,濱　崎　　直　矢,10,50,6.92,0.12,1.54.8,4
